month,day,hour,air_temp_f,cloudcover,pressure,day of week
4,24,12,80.56,0.0,1018.3,1
4,24,13,82.58,0.0,1017.6,1
4,24,14,84.26,0.0,1017.0,1
4,24,15,85.59,0.0,1016.5,1
4,24,16,85.74,0.0,1015.6,1
4,24,17,85.89,0.0,1015.0,1
4,24,18,85.08,0.0,1014.6,1
4,24,19,82.91,0.05,1014.2,1
4,24,20,79.82,0.05,1014.6,1
4,24,21,75.65,0.0,1015.3,1
4,24,22,73.05,0.0,1015.9,1
4,24,23,70.65,0.0,1016.2,1
4,25,0,69.27,0.0,1017.3,2
4,25,1,67.45,0.0,1017.5,2
4,25,2,65.26,0.0,1017.3,2
4,25,3,64.1,0.0,1017.1,2
4,25,4,62.11,0.0,1016.7,2
4,25,5,60.63,0.0,1017.0,2
4,25,6,59.83,0.0,1016.8,2
4,25,7,57.58,0.0,1017.6,2
4,25,8,61.9,0.0,1018.2,2
4,25,9,68.8,0.05,1017.7,2
4,25,10,70.2,0.19,1017.7,2
4,25,11,80.07,0.57,1017.7,2
4,25,12,84.06,0.41,1017.3,2
4,25,13,84.56,0.27,1016.1,2
4,25,14,84.08,0.72,1016.0,2
4,25,15,79.41,0.67,1016.2,2
4,25,16,74.69,0.22,1017.2,2
4,25,17,66.74,0.87,1018.6,2
4,25,18,63.19,1.0,1018.6,2
4,25,19,61.35,1.0,1017.5,2
4,25,20,60.38,0.83,1017.0,2
4,25,21,59.94,0.92,1018.7,2
4,25,22,58.72,0.76,1018.9,2
4,25,23,57.3,0.52,1019.4,2
4,26,0,56.42,0.91,1018.8,3
4,26,1,55.67,0.93,1018.6,3
4,26,2,55.32,0.98,1018.4,3
4,26,3,54.34,0.82,1018.1,3
4,26,4,53.19,0.52,1018.1,3
4,26,5,51.45,0.2,1018.2,3
4,26,6,49.87,0.13,1017.9,3
4,26,7,48.88,0.18,1018.3,3
4,26,8,51.98,0.13,1018.7,3
4,26,9,55.7,0.0,1019.0,3
4,26,10,60.93,0.0,1018.7,3
4,26,11,64.31,0.0,1018.1,3
4,26,12,67.54,0.0,1017.7,3
4,26,13,70.47,0.0,1017.0,3
4,26,14,72.79,0.0,1015.9,3
4,26,15,75.64,0.0,1014.7,3
4,26,16,76.54,0.0,1013.6,3
4,26,17,77.53,0.0,1013.0,3
4,26,18,76.73,0.0,1013.2,3
4,26,19,75.01,0.0,1012.9,3
4,26,20,71.25,0.0,1013.3,3
4,26,21,66.73,0.0,1014.1,3
4,26,22,63.95,0.0,1015.0,3
4,26,23,61.4,0.0,1015.5,3
4,27,0,60.2,0.0,1015.5,4
4,27,1,58.86,0.0,1015.9,4
4,27,2,57.65,0.0,1015.6,4
4,27,3,56.1,0.0,1015.7,4
4,27,4,55.8,0.18,1015.9,4
4,27,5,57.24,0.6,1017.6,4
4,27,6,56.36,0.26,1018.0,4
4,27,7,57.01,0.03,1018.3,4
4,27,8,58.43,0.71,1019.4,4
4,27,9,64.11,0.54,1020.1,4
4,27,10,68.09,0.42,1020.5,4
4,27,11,71.08,0.68,1020.8,4
4,27,12,74.19,0.22,1020.3,4
4,27,13,75.94,0.3,1019.4,4
4,27,14,77.77,0.71,1018.5,4
4,27,15,79.11,0.75,1017.8,4
4,27,16,79.59,0.73,1016.8,4
4,27,17,79.44,0.64,1015.9,4
4,27,18,79.09,0.35,1015.6,4
4,27,19,77.41,0.0,1015.5,4
4,27,20,73.74,0.0,1015.9,4
4,27,21,70.52,0.0,1016.3,4
4,27,22,66.94,0.0,1016.9,4
4,27,23,65.38,0.0,1016.8,4
4,28,0,63.29,0.0,1016.9,5
4,28,1,62.33,0.0,1016.9,5
4,28,2,61.4,0.0,1016.9,5
4,28,3,60.9,0.0,1016.7,5
4,28,4,59.66,0.0,1016.4,5
4,28,5,58.53,0.0,1016.6,5
4,28,6,58.55,0.0,1016.9,5
4,28,7,57.34,0.0,1017.5,5
4,28,8,58.65,0.0,1018.1,5
4,28,9,65.36,0.05,1018.3,5
4,28,10,73.49,0.05,1018.7,5
4,28,11,77.43,0.0,1018.7,5
4,28,12,80.04,0.0,1018.4,5
4,28,13,81.35,0.05,1017.7,5
4,28,14,82.26,0.17,1017.2,5
4,28,15,83.02,0.06,1016.4,5
4,28,16,84.14,0.19,1015.8,5
4,28,17,83.86,0.13,1014.9,5
4,28,18,83.11,0.31,1014.9,5
4,28,19,81.34,0.0,1015.1,5
4,28,20,77.72,0.0,1015.3,5
4,28,21,73.69,0.0,1015.7,5
4,28,22,71.26,0.0,1016.3,5
4,28,23,70.27,0.0,1016.9,5
4,29,0,68.52,0.0,1017.3,6
4,29,1,66.95,0.0,1017.5,6
4,29,2,65.13,0.0,1017.7,6
4,29,3,63.92,0.0,1018.0,6
4,29,4,61.78,0.0,1017.9,6
4,29,5,61.08,0.0,1018.0,6
4,29,6,59.78,0.0,1018.2,6
4,29,7,58.7,0.0,1018.5,6
4,29,8,61.18,0.05,1019.5,6
4,29,9,66.26,0.0,1020.0,6
4,29,10,71.73,0.0,1020.3,6
4,29,11,75.05,0.0,1020.3,6
4,29,12,77.4,0.12,1020.2,6
4,29,13,78.64,0.0,1019.5,6
4,29,14,79.42,0.0,1018.8,6
4,29,15,80.75,0.0,1018.4,6
4,29,16,81.47,0.0,1017.5,6
4,29,17,80.25,0.0,1016.7,6
4,29,18,79.22,0.0,1016.5,6
4,29,19,78.46,0.2,1016.8,6
4,29,20,75.71,0.05,1016.9,6
4,29,21,73.03,0.13,1016.9,6
4,29,22,70.84,0.0,1017.8,6
4,29,23,68.76,0.0,1017.9,6
4,30,0,67.02,0.31,1018.2,0
4,30,1,65.48,0.05,1018.7,0
4,30,2,64.64,0.52,1018.6,0
4,30,3,64.0,0.7,1018.0,0
4,30,4,64.07,0.95,1017.3,0
4,30,5,64.49,1.0,1017.2,0
4,30,6,64.32,1.0,1016.6,0
4,30,7,64.69,1.0,1017.0,0
4,30,8,65.53,1.0,1017.9,0
4,30,9,66.67,1.0,1018.4,0
4,30,10,67.95,1.0,1018.6,0
4,30,11,72.31,1.0,1018.0,0
4,30,12,76.01,0.77,1017.2,0
4,30,13,76.78,0.92,1016.7,0
4,30,14,77.16,0.99,1016.5,0
4,30,15,76.4,1.0,1016.0,0
4,30,16,76.12,1.0,1015.3,0
4,30,17,75.1,1.0,1015.0,0
4,30,18,71.9,1.0,1015.0,0
4,30,19,71.92,1.0,1014.7,0
4,30,20,72.08,1.0,1014.6,0
4,30,21,72.17,1.0,1014.6,0
4,30,22,71.66,1.0,1014.7,0
4,30,23,71.22,1.0,1014.4,0
5,1,0,71.22,1.0,1014.8,1
5,1,1,71.08,1.0,1014.5,1
5,1,2,71.05,1.0,1013.9,1
5,1,3,70.87,1.0,1013.4,1
5,1,4,70.75,1.0,1013.1,1
5,1,5,70.26,1.0,1012.6,1
5,1,6,70.21,1.0,1012.7,1
5,1,7,70.29,1.0,1012.9,1
5,1,8,70.25,1.0,1013.8,1
5,1,9,70.43,1.0,1013.9,1
5,1,10,71.43,1.0,1014.5,1
5,1,11,72.68,1.0,1014.6,1
5,1,12,73.9,1.0,1014.1,1
5,1,13,75.59,1.0,1013.5,1
5,1,14,77.52,1.0,1013.5,1
5,1,15,78.91,1.0,1012.9,1
5,1,16,78.96,1.0,1012.2,1
5,1,17,78.25,1.0,1012.2,1
5,1,18,76.28,1.0,1012.6,1
5,1,19,75.99,1.0,1012.3,1
5,1,20,75.67,1.0,1012.5,1
5,1,21,75.19,1.0,1013.0,1
5,1,22,74.99,1.0,1013.7,1
5,1,23,74.93,1.0,1013.9,1
5,2,0,74.6,1.0,1014.7,2
5,2,1,73.82,1.0,1014.6,2
5,2,2,73.12,1.0,1014.1,2
5,2,3,72.92,1.0,1013.8,2
5,2,4,73.13,1.0,1013.6,2
5,2,5,73.45,1.0,1013.5,2
5,2,6,73.95,1.0,1013.7,2
5,2,7,74.1,1.0,1014.0,2
5,2,8,74.26,1.0,1014.4,2
5,2,9,75.17,1.0,1014.7,2
5,2,10,75.65,1.0,1015.6,2
5,2,11,77.68,1.0,1015.5,2
5,2,12,79.9,0.98,1015.2,2
5,2,13,82.43,0.95,1014.6,2
5,2,14,84.69,0.94,1013.7,2
5,2,15,84.87,1.0,1013.4,2
5,2,16,85.64,1.0,1012.7,2
5,2,17,85.61,1.0,1012.2,2
5,2,18,84.53,0.75,1011.7,2
5,2,19,83.02,0.27,1011.5,2
5,2,20,80.5,0.44,1011.3,2
5,2,21,78.8,0.34,1011.7,2
5,2,22,77.42,0.28,1012.4,2
5,2,23,76.92,1.0,1012.7,2
5,3,0,76.83,1.0,1013.1,3
5,3,1,76.48,1.0,1013.3,3
5,3,2,76.43,1.0,1012.7,3
5,3,3,76.32,1.0,1012.7,3
5,3,4,76.29,1.0,1012.8,3
5,3,5,76.11,1.0,1012.4,3
5,3,6,76.02,1.0,1012.4,3
5,3,7,75.63,1.0,1013.3,3
5,3,8,75.68,1.0,1013.5,3
5,3,9,76.47,1.0,1014.0,3
5,3,10,77.22,1.0,1014.1,3
5,3,11,79.4,1.0,1014.5,3
5,3,12,81.99,0.76,1014.6,3
5,3,13,82.99,0.84,1014.5,3
5,3,14,83.11,0.91,1013.9,3
5,3,15,83.84,0.82,1013.9,3
5,3,16,85.18,0.96,1013.1,3
5,3,17,85.22,0.75,1012.8,3
5,3,18,84.08,0.92,1012.6,3
5,3,19,82.81,0.72,1012.6,3
5,3,20,81.14,0.73,1013.3,3
5,3,21,79.74,0.19,1014.0,3
5,3,22,77.96,0.2,1015.0,3
5,3,23,75.95,0.44,1015.8,3
5,4,0,75.0,1.0,1015.5,4
5,4,1,74.47,1.0,1016.3,4
5,4,2,74.28,1.0,1016.4,4
5,4,3,73.86,1.0,1016.0,4
5,4,4,73.15,1.0,1015.4,4
5,4,5,72.9,1.0,1015.5,4
5,4,6,72.58,1.0,1014.4,4
5,4,7,72.49,0.75,1014.5,4
5,4,8,72.96,0.99,1015.6,4
5,4,9,72.9,1.0,1016.3,4
5,4,10,70.7,1.0,1018.6,4
5,4,11,63.4,1.0,1019.5,4
5,4,12,63.25,1.0,1020.9,4
5,4,13,63.73,1.0,1020.2,4
5,4,14,65.35,0.83,1020.0,4
5,4,15,65.96,1.0,1021.0,4
5,4,16,66.12,1.0,1018.9,4
5,4,17,66.02,1.0,1019.0,4
5,4,18,65.95,0.97,1018.3,4
5,4,19,65.35,0.99,1017.4,4
5,4,20,65.2,0.75,1018.3,4
5,4,21,65.34,0.76,1019.9,4
5,4,22,65.71,1.0,1021.0,4
5,4,23,65.79,1.0,1021.6,4
5,5,0,65.75,0.93,1021.3,5
5,5,1,65.69,0.99,1021.6,5
5,5,2,65.46,1.0,1021.1,5
5,5,3,64.99,1.0,1020.5,5
5,5,4,64.56,0.76,1020.0,5
5,5,5,63.95,0.72,1020.0,5
5,5,6,63.25,0.43,1019.9,5
5,5,7,62.78,0.18,1020.6,5
5,5,8,63.71,0.71,1020.9,5
5,5,9,65.67,0.4,1021.4,5
5,5,10,70.48,0.05,1021.3,5
5,5,11,74.33,0.0,1021.0,5
5,5,12,78.05,0.05,1020.7,5
5,5,13,80.4,0.05,1019.9,5
5,5,14,81.38,0.0,1019.3,5
5,5,15,83.39,0.0,1018.5,5
5,5,16,83.12,0.05,1017.8,5
5,5,17,83.24,0.17,1017.4,5
5,5,18,82.21,0.34,1017.3,5
5,5,19,81.14,0.18,1017.5,5
5,5,20,77.67,0.05,1017.8,5
5,5,21,71.78,0.0,1018.5,5
5,5,22,68.61,0.0,1019.0,5
5,5,23,65.92,0.0,1019.8,5
5,6,0,63.64,0.0,1019.8,6
5,6,1,62.12,0.0,1019.6,6
5,6,2,60.29,0.0,1019.6,6
5,6,3,59.97,0.0,1019.5,6
5,6,4,58.88,0.0,1019.8,6
5,6,5,58.83,0.0,1019.8,6
5,6,6,58.55,0.0,1019.8,6
5,6,7,57.33,0.0,1020.3,6
5,6,8,61.22,0.0,1021.1,6
5,6,9,69.0,0.0,1021.1,6
5,6,10,75.04,0.0,1021.5,6
5,6,11,79.11,0.0,1021.4,6
5,6,12,81.54,0.0,1021.2,6
5,6,13,83.62,0.0,1020.6,6
5,6,14,85.5,0.0,1019.8,6
5,6,15,86.58,0.0,1019.3,6
5,6,16,87.26,0.0,1018.4,6
5,6,17,86.9,0.0,1017.8,6
5,6,18,86.34,0.0,1017.8,6
5,6,19,84.36,0.0,1018.0,6
5,6,20,80.11,0.0,1018.2,6
5,6,21,74.89,0.0,1018.6,6
5,6,22,70.47,0.0,1019.4,6
5,6,23,67.9,0.0,1019.6,6
5,7,0,65.91,0.0,1019.8,0
5,7,1,64.48,0.0,1020.0,0
5,7,2,63.38,0.0,1019.6,0
5,7,3,62.7,0.0,1019.1,0
5,7,4,61.97,0.0,1018.9,0
5,7,5,61.04,0.0,1019.1,0
5,7,6,59.94,0.0,1019.6,0
5,7,7,59.03,0.0,1020.4,0
5,7,8,63.16,0.0,1021.0,0
5,7,9,70.41,0.0,1021.4,0
5,7,10,77.89,0.0,1021.6,0
5,7,11,81.59,0.0,1021.6,0
5,7,12,84.76,0.0,1021.5,0
5,7,13,86.33,0.0,1020.7,0
5,7,14,87.66,0.0,1019.8,0
5,7,15,89.34,0.0,1019.1,0
5,7,16,90.21,0.0,1018.1,0
5,7,17,90.57,0.05,1017.3,0
5,7,18,89.34,0.05,1017.0,0
5,7,19,87.92,0.0,1016.9,0
5,7,20,83.32,0.0,1017.0,0
5,7,21,78.15,0.0,1017.2,0
5,7,22,74.03,0.0,1017.8,0
5,7,23,71.35,0.0,1018.5,0
5,8,0,71.83,0.0,1018.0,1
5,8,1,71.65,0.0,1018.0,1
5,8,2,69.81,0.0,1018.0,1
5,8,3,68.97,0.0,1017.5,1
5,8,4,67.51,0.0,1017.3,1
5,8,5,66.45,0.0,1016.9,1
5,8,6,65.62,0.0,1016.8,1
5,8,7,64.3,0.0,1016.9,1
5,8,8,67.15,0.0,1017.5,1
5,8,9,72.07,0.13,1018.2,1
5,8,10,76.4,0.0,1018.2,1
5,8,11,80.32,0.0,1018.3,1
5,8,12,83.75,0.0,1018.0,1
5,8,13,84.47,0.0,1017.6,1
5,8,14,86.76,0.0,1017.3,1
5,8,15,87.12,0.0,1016.3,1
5,8,16,87.25,0.0,1015.7,1
5,8,17,86.64,0.0,1014.9,1
5,8,18,86.76,0.0,1014.5,1
5,8,19,86.27,0.0,1014.3,1
5,8,20,82.81,0.0,1014.4,1
5,8,21,79.32,0.0,1014.5,1
5,8,22,76.44,0.0,1015.0,1
5,8,23,74.65,0.0,1015.5,1
5,9,0,71.42,0.0,1015.7,2
5,9,1,69.93,0.0,1015.6,2
5,9,2,67.93,0.0,1015.7,2
5,9,3,66.72,0.0,1015.2,2
5,9,4,66.55,0.21,1015.5,2
5,9,5,66.76,0.91,1015.7,2
5,9,6,66.59,0.65,1015.6,2
5,9,7,66.79,0.31,1015.8,2
5,9,8,67.39,0.86,1016.2,2
5,9,9,70.35,0.83,1016.5,2
5,9,10,73.96,0.55,1016.9,2
5,9,11,77.35,0.36,1017.1,2
5,9,12,80.1,0.13,1016.9,2
5,9,13,82.71,0.0,1016.7,2
5,9,14,83.75,0.14,1016.1,2
5,9,15,85.85,0.0,1015.5,2
5,9,16,86.41,0.0,1014.3,2
5,9,17,86.52,0.0,1013.8,2
5,9,18,86.31,0.0,1013.3,2
5,9,19,84.91,0.0,1013.0,2
5,9,20,81.98,0.0,1013.5,2
5,9,21,78.23,0.0,1013.8,2
5,9,22,75.9,0.0,1014.4,2
5,9,23,74.19,0.0,1015.1,2
5,10,0,71.64,0.0,1015.9,3
5,10,1,69.77,0.0,1015.7,3
5,10,2,68.13,0.06,1015.5,3
5,10,3,67.68,0.6,1015.1,3
5,10,4,67.39,0.72,1015.0,3
5,10,5,67.04,0.79,1015.4,3
5,10,6,66.04,0.81,1015.3,3
5,10,7,65.83,0.55,1015.6,3
5,10,8,67.41,0.76,1016.2,3
5,10,9,70.77,0.76,1016.9,3
5,10,10,73.78,0.75,1017.3,3
5,10,11,77.54,0.75,1017.2,3
5,10,12,80.9,0.44,1016.9,3
5,10,13,82.96,0.19,1016.7,3
5,10,14,84.69,0.19,1016.2,3
5,10,15,85.99,0.19,1015.2,3
5,10,16,86.89,0.18,1014.3,3
5,10,17,87.04,0.43,1013.6,3
5,10,18,86.79,0.18,1013.1,3
5,10,19,85.83,0.05,1012.9,3
5,10,20,82.88,0.06,1013.2,3
5,10,21,79.91,0.18,1013.6,3
5,10,22,77.73,0.0,1013.9,3
5,10,23,75.67,0.0,1014.4,3
5,11,0,73.62,0.0,1014.5,4
5,11,1,71.93,0.0,1014.4,4
5,11,2,71.12,0.43,1014.2,4
5,11,3,70.99,0.92,1013.6,4
5,11,4,71.08,0.93,1013.4,4
5,11,5,70.99,1.0,1013.3,4
5,11,6,70.58,0.99,1013.5,4
5,11,7,70.72,0.82,1013.8,4
5,11,8,71.51,1.0,1014.2,4
5,11,9,73.52,0.82,1014.8,4
5,11,10,77.01,0.75,1014.5,4
5,11,11,79.4,0.53,1014.7,4
5,11,12,82.16,0.27,1014.4,4
5,11,13,83.99,0.74,1014.1,4
5,11,14,85.45,0.45,1013.3,4
5,11,15,87.38,0.21,1012.3,4
5,11,16,88.25,0.25,1011.3,4
5,11,17,88.91,0.43,1010.6,4
5,11,18,87.99,0.38,1010.2,4
5,11,19,86.26,0.02,1009.8,4
5,11,20,83.86,0.0,1010.0,4
5,11,21,80.57,0.0,1010.8,4
5,11,22,78.33,0.0,1011.8,4
5,11,23,76.41,0.0,1012.7,4
5,12,0,75.07,0.36,1013.2,5
5,12,1,74.77,0.92,1013.2,5
5,12,2,74.6,1.0,1013.1,5
5,12,3,74.46,1.0,1013.0,5
5,12,4,74.16,1.0,1012.8,5
5,12,5,73.54,0.92,1012.7,5
5,12,6,72.83,0.97,1013.0,5
5,12,7,72.54,0.78,1013.2,5
5,12,8,73.21,0.75,1014.1,5
5,12,9,75.95,0.93,1014.6,5
5,12,10,78.03,0.46,1014.9,5
5,12,11,81.08,0.75,1015.0,5
5,12,12,83.88,0.47,1014.8,5
5,12,13,85.93,0.47,1014.1,5
5,12,14,87.52,0.52,1013.4,5
5,12,15,88.89,0.44,1012.8,5
5,12,16,89.96,0.71,1012.3,5
5,12,17,89.91,0.64,1011.7,5
5,12,18,89.88,0.42,1011.0,5
5,12,19,88.11,0.17,1010.9,5
5,12,20,85.56,0.0,1011.3,5
5,12,21,82.28,0.0,1012.2,5
5,12,22,80.01,0.0,1013.4,5
5,12,23,77.97,0.0,1014.5,5
5,13,0,75.93,0.18,1014.9,6
5,13,1,75.08,0.83,1014.9,6
5,13,2,74.54,0.97,1014.7,6
5,13,3,74.36,1.0,1014.3,6
5,13,4,74.22,1.0,1014.3,6
5,13,5,74.09,1.0,1014.2,6
5,13,6,73.96,1.0,1014.7,6
5,13,7,73.85,1.0,1014.8,6
5,13,8,74.29,0.91,1015.2,6
5,13,9,75.46,1.0,1015.7,6
5,13,10,77.37,1.0,1016.0,6
5,13,11,80.35,0.75,1015.9,6
5,13,12,83.22,0.75,1016.0,6
5,13,13,85.78,0.74,1015.3,6
5,13,14,87.63,0.74,1014.5,6
5,13,15,88.69,0.66,1013.8,6
5,13,16,89.74,0.64,1012.8,6
5,13,17,89.94,0.65,1012.1,6
5,13,18,89.48,0.19,1011.7,6
5,13,19,88.08,0.38,1011.4,6
5,13,20,85.84,0.55,1011.8,6
5,13,21,83.11,0.06,1012.0,6
5,13,22,81.04,0.0,1012.9,6
5,13,23,78.9,0.0,1013.9,6
5,14,0,76.9,0.0,1014.2,0
5,14,1,75.6,0.46,1014.0,0
5,14,2,75.14,0.92,1013.7,0
5,14,3,74.89,1.0,1013.4,0
5,14,4,74.53,1.0,1013.2,0
5,14,5,74.18,0.84,1013.6,0
5,14,6,74.0,1.0,1014.3,0
5,14,7,73.94,0.83,1014.5,0
5,14,8,74.95,0.83,1014.9,0
5,14,9,76.29,0.83,1015.1,0
5,14,10,78.29,0.94,1015.3,0
5,14,11,80.41,0.93,1015.4,0
5,14,12,83.97,0.64,1014.9,0
5,14,13,85.55,0.3,1014.5,0
5,14,14,86.76,0.44,1013.7,0
5,14,15,88.42,0.36,1012.9,0
5,14,16,89.07,0.22,1011.7,0
5,14,17,89.25,0.19,1010.8,0
5,14,18,88.32,0.37,1010.4,0
5,14,19,87.27,0.25,1010.3,0
5,14,20,84.82,0.02,1010.5,0
5,14,21,82.06,0.0,1011.0,0
5,14,22,80.86,0.0,1011.4,0
5,14,23,79.86,0.28,1012.7,0
5,15,0,78.51,0.01,1013.7,1
5,15,1,76.83,0.18,1013.8,1
5,15,2,75.51,0.34,1012.9,1
5,15,3,74.3,0.2,1011.9,1
5,15,4,73.78,0.76,1011.7,1
5,15,5,73.27,0.82,1011.7,1
5,15,6,72.83,0.54,1012.1,1
5,15,7,72.52,0.75,1012.4,1
5,15,8,73.7,0.75,1013.2,1
5,15,9,76.1,0.93,1014.2,1
5,15,10,79.23,0.75,1014.0,1
5,15,11,81.87,0.74,1014.4,1
5,15,12,84.85,0.21,1014.2,1
5,15,13,86.52,0.43,1014.1,1
5,15,14,87.47,0.52,1013.4,1
5,15,15,88.36,0.66,1012.7,1
5,15,16,88.83,0.64,1011.7,1
5,15,17,88.9,0.74,1011.1,1
5,15,18,88.43,0.38,1010.4,1
5,15,19,86.74,0.24,1010.9,1
5,15,20,83.26,0.87,1011.3,1
5,15,21,79.06,0.66,1012.4,1
5,15,22,77.38,0.64,1010.6,1
5,15,23,77.87,0.13,1012.4,1
5,16,0,75.87,0.01,1013.9,2
5,16,1,74.55,0.0,1012.2,2
5,16,2,72.81,0.0,1012.7,2
5,16,3,70.82,0.0,1011.0,2
5,16,4,69.58,0.0,1010.8,2
5,16,5,68.44,0.0,1012.0,2
5,16,6,66.78,0.0,1012.5,2
5,16,7,66.15,0.0,1013.3,2
5,16,8,69.77,0.02,1014.2,2
5,16,9,74.93,0.16,1014.0,2
5,16,10,79.29,0.0,1013.7,2
5,16,11,83.21,0.0,1013.3,2
5,16,12,87.39,0.0,1013.2,2
5,16,13,90.04,0.0,1012.9,2
5,16,14,91.57,0.0,1011.8,2
5,16,15,93.14,0.0,1011.1,2
5,16,16,94.34,0.0,1010.4,2
5,16,17,95.09,0.0,1009.9,2
5,16,18,94.03,0.05,1009.5,2
5,16,19,92.38,0.0,1009.1,2
5,16,20,89.05,0.0,1009.2,2
5,16,21,84.92,0.01,1009.4,2
5,16,22,82.38,0.0,1010.5,2
5,16,23,80.03,0.12,1011.1,2
5,17,0,78.72,0.0,1011.5,3
5,17,1,78.06,0.0,1011.6,3
5,17,2,76.58,0.0,1011.4,3
5,17,3,74.97,0.0,1010.7,3
5,17,4,73.24,0.0,1010.1,3
5,17,5,72.0,0.0,1010.1,3
5,17,6,70.69,0.0,1010.6,3
5,17,7,70.18,0.0,1010.9,3
5,17,8,73.74,0.0,1011.4,3
5,17,9,78.84,0.0,1011.8,3
5,17,10,83.74,0.0,1012.0,3
5,17,11,87.03,0.0,1011.9,3
5,17,12,90.53,0.0,1011.9,3
5,17,13,92.2,0.0,1011.6,3
5,17,14,93.54,0.0,1011.0,3
5,17,15,94.53,0.05,1010.4,3
5,17,16,94.92,0.0,1009.3,3
5,17,17,95.04,0.0,1008.7,3
5,17,18,93.88,0.0,1008.1,3
5,17,19,91.33,0.0,1007.8,3
5,17,20,88.28,0.0,1007.9,3
5,17,21,84.08,0.0,1008.2,3
5,17,22,82.6,0.0,1008.2,3
5,17,23,81.78,0.0,1009.1,3
5,18,0,79.01,0.0,1009.4,4
5,18,1,76.77,0.0,1009.3,4
5,18,2,74.75,0.0,1009.2,4
5,18,3,73.41,0.05,1009.3,4
5,18,4,72.84,0.0,1008.5,4
5,18,5,72.72,0.2,1008.1,4
5,18,6,72.53,0.71,1008.2,4
5,18,7,72.03,0.82,1008.8,4
5,18,8,73.36,0.74,1009.4,4
5,18,9,76.08,0.41,1009.6,4
5,18,10,79.92,0.17,1009.4,4
5,18,11,83.45,0.14,1009.1,4
5,18,12,86.49,0.0,1009.1,4
5,18,13,89.23,0.0,1008.7,4
5,18,14,91.27,0.0,1008.1,4
5,18,15,92.55,0.0,1007.7,4
5,18,16,92.96,0.0,1007.1,4
5,18,17,93.08,0.0,1006.5,4
5,18,18,93.0,0.0,1005.7,4
5,18,19,91.16,0.0,1005.2,4
5,18,20,87.59,0.0,1005.4,4
5,18,21,84.02,0.0,1006.5,4
5,18,22,81.2,0.05,1007.8,4
5,18,23,78.9,0.0,1009.8,4
5,19,0,76.83,0.17,1008.6,5
5,19,1,74.98,0.18,1008.1,5
5,19,2,74.56,0.25,1009.2,5
5,19,3,74.74,0.82,1009.7,5
5,19,4,74.58,0.74,1008.2,5
5,19,5,74.32,0.67,1008.3,5
5,19,6,73.71,0.67,1008.4,5
5,19,7,73.88,0.75,1008.7,5
5,19,8,74.74,1.0,1010.1,5
5,19,9,76.14,1.0,1010.7,5
5,19,10,78.8,0.76,1011.1,5
5,19,11,81.66,0.75,1010.8,5
5,19,12,83.89,0.73,1010.8,5
5,19,13,87.22,0.75,1010.6,5
5,19,14,88.73,0.75,1010.0,5
5,19,15,89.64,0.44,1009.4,5
5,19,16,90.85,0.73,1008.9,5
5,19,17,89.22,0.7,1008.6,5
5,19,18,89.62,0.44,1008.4,5
5,19,19,88.34,0.43,1008.5,5
5,19,20,85.56,0.0,1008.5,5
5,19,21,82.71,0.12,1008.8,5
5,19,22,80.75,0.02,1010.2,5
5,19,23,79.29,0.13,1012.4,5
5,20,0,78.68,0.75,1014.0,6
5,20,1,77.72,0.54,1014.1,6
5,20,2,76.35,0.25,1013.0,6
5,20,3,75.85,0.02,1011.7,6
5,20,4,75.28,0.62,1010.3,6
5,20,5,75.5,0.66,1011.6,6
5,20,6,75.9,1.0,1012.6,6
5,20,7,75.96,1.0,1013.4,6
5,20,8,76.49,1.0,1014.4,6
5,20,9,77.34,0.92,1015.1,6
5,20,10,76.89,0.92,1015.2,6
5,20,11,79.47,0.75,1014.8,6
5,20,12,80.14,0.91,1015.3,6
5,20,13,73.46,1.0,1017.9,6
5,20,14,69.49,1.0,1016.1,6
5,20,15,69.97,0.87,1016.0,6
5,20,16,72.03,0.91,1015.3,6
5,20,17,74.96,0.81,1014.0,6
5,20,18,73.6,0.61,1014.5,6
5,20,19,73.64,0.93,1014.6,6
5,20,20,72.18,0.68,1014.2,6
5,20,21,71.56,0.92,1014.3,6
5,20,22,71.14,0.59,1014.5,6
5,20,23,70.37,0.38,1014.5,6
5,21,0,69.56,0.06,1014.7,0
5,21,1,69.37,0.54,1014.3,0
5,21,2,69.58,0.8,1013.8,0
5,21,3,68.91,0.47,1014.0,0
5,21,4,69.41,1.0,1014.2,0
5,21,5,69.56,1.0,1014.0,0
5,21,6,68.94,1.0,1014.9,0
5,21,7,69.11,1.0,1015.2,0
5,21,8,70.11,1.0,1015.9,0
5,21,9,71.29,1.0,1016.1,0
5,21,10,71.57,1.0,1016.1,0
5,21,11,73.43,1.0,1016.3,0
5,21,12,76.19,1.0,1016.3,0
5,21,13,77.01,1.0,1016.0,0
5,21,14,80.36,0.96,1015.3,0
5,21,15,82.86,0.72,1014.6,0
5,21,16,82.33,0.59,1013.7,0
5,21,17,84.32,0.06,1013.1,0
5,21,18,82.43,0.64,1013.3,0
5,21,19,80.78,0.12,1013.4,0
5,21,20,77.97,0.16,1013.5,0
5,21,21,75.59,0.0,1013.4,0
5,21,22,73.88,0.0,1013.5,0
5,21,23,72.7,0.0,1013.9,0
5,22,0,71.52,0.0,1014.1,1
5,22,1,70.84,0.23,1014.2,1
5,22,2,70.75,0.5,1013.9,1
5,22,3,70.79,0.65,1014.0,1
5,22,4,70.38,0.83,1013.7,1
